input,output
Scale the cube to 1.3328171681790277 times its size.,"scaleObject(target="cube", scale=1.3328171681790277)"
Scale the object to 1.4076717030027832 times its size.,"scaleObject(target="object", scale=1.4076717030027832)"
Scale the cube to 1.1911696175156707 times its size.,"scaleObject(target="cube", scale=1.1911696175156707)"
Scale the object to 1.9548080908601237 times its size.,"scaleObject(target="object", scale=1.9548080908601237)"
Scale the sphere to 1.6271663459556398 times its size.,"scaleObject(target="sphere", scale=1.6271663459556398)"
Scale the pyramid to 1.518088931679532 times its size.,"scaleObject(target="pyramid", scale=1.518088931679532)"
Scale the object to 1.3090557588738942 times its size.,"scaleObject(target="object", scale=1.3090557588738942)"
Scale the pyramid to 1.1354451846822708 times its size.,"scaleObject(target="pyramid", scale=1.1354451846822708)"
Scale the sphere to 0.8140464268641296 times its size.,"scaleObject(target="sphere", scale=0.8140464268641296)"
Scale the pyramid to 1.3563966741254556 times its size.,"scaleObject(target="pyramid", scale=1.3563966741254556)"
Scale the pyramid to 1.077476166614467 times its size.,"scaleObject(target="pyramid", scale=1.077476166614467)"
Scale the cube to 0.7609790323535868 times its size.,"scaleObject(target="cube", scale=0.7609790323535868)"
Scale the object to 1.7064871066596947 times its size.,"scaleObject(target="object", scale=1.7064871066596947)"
Scale the pyramid to 0.5865199724110997 times its size.,"scaleObject(target="pyramid", scale=0.5865199724110997)"
Scale the sphere to 0.8641906952216634 times its size.,"scaleObject(target="sphere", scale=0.8641906952216634)"
Scale the pyramid to 0.7340882641464969 times its size.,"scaleObject(target="pyramid", scale=0.7340882641464969)"
Scale the object to 1.050459299938123 times its size.,"scaleObject(target="object", scale=1.050459299938123)"
Scale the pyramid to 0.9170743041068424 times its size.,"scaleObject(target="pyramid", scale=0.9170743041068424)"
Scale the sphere to 1.2637763783066547 times its size.,"scaleObject(target="sphere", scale=1.2637763783066547)"
Scale the pyramid to 0.6111655032676987 times its size.,"scaleObject(target="pyramid", scale=0.6111655032676987)"
Scale the object to 0.8690855705157354 times its size.,"scaleObject(target="object", scale=0.8690855705157354)"
Scale the cube to 1.5068003705244442 times its size.,"scaleObject(target="cube", scale=1.5068003705244442)"
Scale the sphere to 1.9550198672905374 times its size.,"scaleObject(target="sphere", scale=1.9550198672905374)"
Scale the sphere to 0.5182749819133692 times its size.,"scaleObject(target="sphere", scale=0.5182749819133692)"
Scale the pyramid to 1.0109144746400198 times its size.,"scaleObject(target="pyramid", scale=1.0109144746400198)"
Scale the object to 1.5718980667408948 times its size.,"scaleObject(target="object", scale=1.5718980667408948)"
Scale the pyramid to 1.509772425500639 times its size.,"scaleObject(target="pyramid", scale=1.509772425500639)"
Scale the sphere to 1.7635700769446387 times its size.,"scaleObject(target="sphere", scale=1.7635700769446387)"
Scale the pyramid to 1.3768108583663365 times its size.,"scaleObject(target="pyramid", scale=1.3768108583663365)"
Scale the pyramid to 1.4627163913122563 times its size.,"scaleObject(target="pyramid", scale=1.4627163913122563)"
Scale the cube to 1.6046399381433463 times its size.,"scaleObject(target="cube", scale=1.6046399381433463)"
Scale the object to 1.0351348745210542 times its size.,"scaleObject(target="object", scale=1.0351348745210542)"
Scale the sphere to 1.4770219896975347 times its size.,"scaleObject(target="sphere", scale=1.4770219896975347)"
Scale the cube to 1.2817379006074339 times its size.,"scaleObject(target="cube", scale=1.2817379006074339)"
Scale the object to 1.225796530874794 times its size.,"scaleObject(target="object", scale=1.225796530874794)"
Scale the pyramid to 1.4930122467687688 times its size.,"scaleObject(target="pyramid", scale=1.4930122467687688)"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the object.,"deleteObject(target="object.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the object.,"deleteObject(target="object.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the object.,"deleteObject(target="object.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the object.,"deleteObject(target="object.")"
Delete the object.,"deleteObject(target="object.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the object.,"deleteObject(target="object.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the object.,"deleteObject(target="object.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the object.,"deleteObject(target="object.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the object.,"deleteObject(target="object.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the object.,"deleteObject(target="object.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the object.,"deleteObject(target="object.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the object.,"deleteObject(target="object.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the object.,"deleteObject(target="object.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the object.,"deleteObject(target="object.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the object.,"deleteObject(target="object.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the pyramid.,"deleteObject(target="pyramid.")"
Delete the object.,"deleteObject(target="object.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the object.,"deleteObject(target="object.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the object.,"deleteObject(target="object.")"
Delete the object.,"deleteObject(target="object.")"
Delete the object.,"deleteObject(target="object.")"
Delete the object.,"deleteObject(target="object.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the sphere.,"deleteObject(target="sphere.")"
Delete the cube.,"deleteObject(target="cube.")"
Delete the object.,"deleteObject(target="object.")"
Change the color of the object to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the object to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the object to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the object to red.,"changeColor(target="the", color="red.")"
Change the color of the sphere to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the pyramid to green.,"changeColor(target="the", color="green.")"
Change the color of the cube to blue.,"changeColor(target="the", color="blue.")"
Change the color of the pyramid to blue.,"changeColor(target="the", color="blue.")"
Change the color of the object to red.,"changeColor(target="the", color="red.")"
Change the color of the cube to red.,"changeColor(target="the", color="red.")"
Change the color of the cube to green.,"changeColor(target="the", color="green.")"
Change the color of the pyramid to blue.,"changeColor(target="the", color="blue.")"
Change the color of the sphere to blue.,"changeColor(target="the", color="blue.")"
Change the color of the object to blue.,"changeColor(target="the", color="blue.")"
Change the color of the sphere to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the pyramid to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the object to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the object to green.,"changeColor(target="the", color="green.")"
Change the color of the cube to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the pyramid to blue.,"changeColor(target="the", color="blue.")"
Change the color of the sphere to red.,"changeColor(target="the", color="red.")"
Change the color of the cube to green.,"changeColor(target="the", color="green.")"
Change the color of the pyramid to blue.,"changeColor(target="the", color="blue.")"
Change the color of the cube to red.,"changeColor(target="the", color="red.")"
Change the color of the cube to red.,"changeColor(target="the", color="red.")"
Change the color of the sphere to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the cube to red.,"changeColor(target="the", color="red.")"
Change the color of the object to blue.,"changeColor(target="the", color="blue.")"
Change the color of the cube to green.,"changeColor(target="the", color="green.")"
Change the color of the cube to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the pyramid to blue.,"changeColor(target="the", color="blue.")"
Change the color of the pyramid to green.,"changeColor(target="the", color="green.")"
Change the color of the pyramid to green.,"changeColor(target="the", color="green.")"
Change the color of the object to green.,"changeColor(target="the", color="green.")"
Change the color of the cube to blue.,"changeColor(target="the", color="blue.")"
Change the color of the sphere to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the object to blue.,"changeColor(target="the", color="blue.")"
Change the color of the object to blue.,"changeColor(target="the", color="blue.")"
Change the color of the sphere to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the cube to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the object to red.,"changeColor(target="the", color="red.")"
Change the color of the cube to blue.,"changeColor(target="the", color="blue.")"
Change the color of the cube to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the sphere to red.,"changeColor(target="the", color="red.")"
Change the color of the sphere to blue.,"changeColor(target="the", color="blue.")"
Change the color of the pyramid to red.,"changeColor(target="the", color="red.")"
Change the color of the object to red.,"changeColor(target="the", color="red.")"
Change the color of the cube to blue.,"changeColor(target="the", color="blue.")"
Change the color of the sphere to blue.,"changeColor(target="the", color="blue.")"
Change the color of the object to blue.,"changeColor(target="the", color="blue.")"
Change the color of the pyramid to green.,"changeColor(target="the", color="green.")"
Change the color of the sphere to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the sphere to green.,"changeColor(target="the", color="green.")"
Change the color of the pyramid to blue.,"changeColor(target="the", color="blue.")"
Change the color of the object to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the object to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the pyramid to red.,"changeColor(target="the", color="red.")"
Change the color of the sphere to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the pyramid to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the sphere to green.,"changeColor(target="the", color="green.")"
Change the color of the sphere to red.,"changeColor(target="the", color="red.")"
Change the color of the sphere to red.,"changeColor(target="the", color="red.")"
Change the color of the pyramid to red.,"changeColor(target="the", color="red.")"
Change the color of the cube to red.,"changeColor(target="the", color="red.")"
Change the color of the cube to green.,"changeColor(target="the", color="green.")"
Change the color of the sphere to green.,"changeColor(target="the", color="green.")"
Change the color of the pyramid to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the object to green.,"changeColor(target="the", color="green.")"
Change the color of the pyramid to red.,"changeColor(target="the", color="red.")"
Change the color of the sphere to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the object to blue.,"changeColor(target="the", color="blue.")"
Change the color of the object to red.,"changeColor(target="the", color="red.")"
Change the color of the pyramid to green.,"changeColor(target="the", color="green.")"
Change the color of the object to green.,"changeColor(target="the", color="green.")"
Change the color of the pyramid to blue.,"changeColor(target="the", color="blue.")"
Change the color of the sphere to green.,"changeColor(target="the", color="green.")"
Change the color of the object to blue.,"changeColor(target="the", color="blue.")"
Change the color of the object to green.,"changeColor(target="the", color="green.")"
Change the color of the object to green.,"changeColor(target="the", color="green.")"
Change the color of the cube to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the object to red.,"changeColor(target="the", color="red.")"
Change the color of the cube to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the pyramid to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the pyramid to green.,"changeColor(target="the", color="green.")"
Change the color of the sphere to blue.,"changeColor(target="the", color="blue.")"
Change the color of the object to blue.,"changeColor(target="the", color="blue.")"
Change the color of the pyramid to blue.,"changeColor(target="the", color="blue.")"
Change the color of the pyramid to green.,"changeColor(target="the", color="green.")"
Change the color of the cube to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the pyramid to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the cube to blue.,"changeColor(target="the", color="blue.")"
Change the color of the pyramid to green.,"changeColor(target="the", color="green.")"
Change the color of the sphere to red.,"changeColor(target="the", color="red.")"
Change the color of the sphere to yellow.,"changeColor(target="the", color="yellow.")"
Change the color of the pyramid to green.,"changeColor(target="the", color="green.")"
Change the color of the sphere to red.,"changeColor(target="the", color="red.")"
Change the color of the cube to red.,"changeColor(target="the", color="red.")"
Change the color of the cube to green.,"changeColor(target="the", color="green.")"
Change the color of the object to blue.,"changeColor(target="the", color="blue.")"
Change the color of the cube to blue.,"changeColor(target="the", color="blue.")"
Set the texture of the object to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the pyramid to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the pyramid to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the pyramid to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the sphere to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the cube to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the sphere to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the cube to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the cube to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the pyramid to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the pyramid to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the pyramid to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the pyramid to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the object to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the object to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the pyramid to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the pyramid to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the pyramid to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the sphere to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the object to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the object to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the pyramid to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the sphere to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the object to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the object to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the pyramid to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the sphere to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the sphere to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the object to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the object to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the object to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the cube to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the object to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the sphere to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the pyramid to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the pyramid to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the sphere to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the sphere to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the sphere to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the sphere to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the object to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the sphere to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the sphere to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the cube to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the sphere to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the object to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the pyramid to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the pyramid to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the sphere to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the object to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the sphere to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the object to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the object to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the object to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the sphere to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the sphere to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the object to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the object to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the object to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the object to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the object to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the object to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the pyramid to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the cube to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the object to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the sphere to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the sphere to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the object to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the sphere to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the pyramid to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the pyramid to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the sphere to glass.,"setTexture(target="the", texture="glass.")"
Set the texture of the sphere to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the pyramid to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the sphere to wood.,"setTexture(target="the", texture="wood.")"
Set the texture of the object to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the cube to metal.,"setTexture(target="the", texture="metal.")"
Set the texture of the sphere to metal.,"setTexture(target="the", texture="metal.")"
Set the transparency of the cube to 0.31.,"setTransparency(target="the", transparency=0.31.)"
Set the transparency of the sphere to 0.33.,"setTransparency(target="the", transparency=0.33.)"
Set the transparency of the cube to 0.72.,"setTransparency(target="the", transparency=0.72.)"
Set the transparency of the pyramid to 0.83.,"setTransparency(target="the", transparency=0.83.)"
Set the transparency of the object to 0.81.,"setTransparency(target="the", transparency=0.81.)"
Set the transparency of the pyramid to 0.57.,"setTransparency(target="the", transparency=0.57.)"
Set the transparency of the sphere to 0.33.,"setTransparency(target="the", transparency=0.33.)"
Set the transparency of the pyramid to 0.08.,"setTransparency(target="the", transparency=0.08.)"
Set the transparency of the sphere to 0.26.,"setTransparency(target="the", transparency=0.26.)"
Set the transparency of the sphere to 0.38.,"setTransparency(target="the", transparency=0.38.)"
Set the transparency of the cube to 0.92.,"setTransparency(target="the", transparency=0.92.)"
Set the transparency of the cube to 0.61.,"setTransparency(target="the", transparency=0.61.)"
Set the transparency of the sphere to 0.02.,"setTransparency(target="the", transparency=0.02.)"
Set the transparency of the cube to 0.04.,"setTransparency(target="the", transparency=0.04.)"
Set the transparency of the cube to 0.53.,"setTransparency(target="the", transparency=0.53.)"
Set the transparency of the cube to 0.17.,"setTransparency(target="the", transparency=0.17.)"
Set the transparency of the cube to 0.57.,"setTransparency(target="the", transparency=0.57.)"
Set the transparency of the pyramid to 0.94.,"setTransparency(target="the", transparency=0.94.)"
Set the transparency of the sphere to 0.83.,"setTransparency(target="the", transparency=0.83.)"
Set the transparency of the cube to 0.22.,"setTransparency(target="the", transparency=0.22.)"
Set the transparency of the cube to 0.2.,"setTransparency(target="the", transparency=0.2.)"
Set the transparency of the cube to 0.89.,"setTransparency(target="the", transparency=0.89.)"
Set the transparency of the sphere to 0.69.,"setTransparency(target="the", transparency=0.69.)"
Set the transparency of the cube to 0.97.,"setTransparency(target="the", transparency=0.97.)"
Set the transparency of the cube to 0.31.,"setTransparency(target="the", transparency=0.31.)"
Set the transparency of the cube to 0.31.,"setTransparency(target="the", transparency=0.31.)"
Set the transparency of the object to 0.43.,"setTransparency(target="the", transparency=0.43.)"
Set the transparency of the object to 0.14.,"setTransparency(target="the", transparency=0.14.)"
Set the transparency of the sphere to 0.55.,"setTransparency(target="the", transparency=0.55.)"
Set the transparency of the sphere to 0.96.,"setTransparency(target="the", transparency=0.96.)"
Set the transparency of the object to 0.1.,"setTransparency(target="the", transparency=0.1.)"
Set the transparency of the sphere to 0.71.,"setTransparency(target="the", transparency=0.71.)"
Set the transparency of the sphere to 0.48.,"setTransparency(target="the", transparency=0.48.)"
Set the transparency of the object to 0.43.,"setTransparency(target="the", transparency=0.43.)"
Set the transparency of the cube to 0.95.,"setTransparency(target="the", transparency=0.95.)"
Set the transparency of the cube to 0.63.,"setTransparency(target="the", transparency=0.63.)"
Set the transparency of the object to 0.72.,"setTransparency(target="the", transparency=0.72.)"
Set the transparency of the cube to 0.32.,"setTransparency(target="the", transparency=0.32.)"
Set the transparency of the object to 0.5.,"setTransparency(target="the", transparency=0.5.)"
Set the transparency of the object to 0.17.,"setTransparency(target="the", transparency=0.17.)"
Set the transparency of the cube to 0.7.,"setTransparency(target="the", transparency=0.7.)"
Set the transparency of the sphere to 0.86.,"setTransparency(target="the", transparency=0.86.)"
Set the transparency of the pyramid to 0.73.,"setTransparency(target="the", transparency=0.73.)"
Set the transparency of the object to 0.66.,"setTransparency(target="the", transparency=0.66.)"
Set the transparency of the sphere to 0.91.,"setTransparency(target="the", transparency=0.91.)"
Set the transparency of the pyramid to 0.69.,"setTransparency(target="the", transparency=0.69.)"
Set the transparency of the sphere to 0.36.,"setTransparency(target="the", transparency=0.36.)"
Set the transparency of the pyramid to 0.2.,"setTransparency(target="the", transparency=0.2.)"
Set the transparency of the sphere to 0.09.,"setTransparency(target="the", transparency=0.09.)"
Set the transparency of the object to 0.99.,"setTransparency(target="the", transparency=0.99.)"
Set the transparency of the object to 0.38.,"setTransparency(target="the", transparency=0.38.)"
Set the transparency of the cube to 0.74.,"setTransparency(target="the", transparency=0.74.)"
Set the transparency of the sphere to 0.23.,"setTransparency(target="the", transparency=0.23.)"
Set the transparency of the sphere to 0.7.,"setTransparency(target="the", transparency=0.7.)"
Set the transparency of the cube to 0.15.,"setTransparency(target="the", transparency=0.15.)"
Set the transparency of the object to 0.43.,"setTransparency(target="the", transparency=0.43.)"
Set the transparency of the cube to 0.36.,"setTransparency(target="the", transparency=0.36.)"
Set the transparency of the object to 0.93.,"setTransparency(target="the", transparency=0.93.)"
Set the transparency of the object to 0.87.,"setTransparency(target="the", transparency=0.87.)"
Set the transparency of the pyramid to 0.64.,"setTransparency(target="the", transparency=0.64.)"
Set the transparency of the pyramid to 0.55.,"setTransparency(target="the", transparency=0.55.)"
Set the transparency of the sphere to 0.89.,"setTransparency(target="the", transparency=0.89.)"
Set the transparency of the pyramid to 0.71.,"setTransparency(target="the", transparency=0.71.)"
Set the transparency of the pyramid to 0.02.,"setTransparency(target="the", transparency=0.02.)"
Set the transparency of the pyramid to 0.76.,"setTransparency(target="the", transparency=0.76.)"
Set the transparency of the cube to 0.42.,"setTransparency(target="the", transparency=0.42.)"
Set the transparency of the sphere to 0.58.,"setTransparency(target="the", transparency=0.58.)"
Set the transparency of the object to 0.28.,"setTransparency(target="the", transparency=0.28.)"
Set the transparency of the pyramid to 0.13.,"setTransparency(target="the", transparency=0.13.)"
Set the transparency of the sphere to 0.73.,"setTransparency(target="the", transparency=0.73.)"
Set the transparency of the cube to 0.6.,"setTransparency(target="the", transparency=0.6.)"
Set the transparency of the sphere to 0.75.,"setTransparency(target="the", transparency=0.75.)"
Set the transparency of the object to 0.51.,"setTransparency(target="the", transparency=0.51.)"
Set the transparency of the sphere to 0.57.,"setTransparency(target="the", transparency=0.57.)"
Set the transparency of the pyramid to 0.19.,"setTransparency(target="the", transparency=0.19.)"
Set the transparency of the object to 0.24.,"setTransparency(target="the", transparency=0.24.)"
Set the transparency of the cube to 0.39.,"setTransparency(target="the", transparency=0.39.)"
Set the transparency of the pyramid to 0.19.,"setTransparency(target="the", transparency=0.19.)"
Set the transparency of the pyramid to 0.82.,"setTransparency(target="the", transparency=0.82.)"
Set the transparency of the sphere to 0.61.,"setTransparency(target="the", transparency=0.61.)"
Set the transparency of the object to 0.61.,"setTransparency(target="the", transparency=0.61.)"
Set the transparency of the cube to 0.33.,"setTransparency(target="the", transparency=0.33.)"
Set the transparency of the object to 0.49.,"setTransparency(target="the", transparency=0.49.)"
Set the transparency of the object to 0.77.,"setTransparency(target="the", transparency=0.77.)"
Set the transparency of the cube to 0.5.,"setTransparency(target="the", transparency=0.5.)"
