input,output
Delete the object.,deleteObject
Delete the cube.,deleteObject
Delete the pyramid.,deleteObject
Delete the object.,deleteObject
Delete the cube.,deleteObject
Delete the sphere.,deleteObject
Delete the cube.,deleteObject
Delete the pyramid.,deleteObject
Delete the sphere.,deleteObject
Delete the object.,deleteObject
Delete the sphere.,deleteObject
Delete the cube.,deleteObject
Delete the sphere.,deleteObject
Delete the sphere.,deleteObject
Delete the cube.,deleteObject
Delete the object.,deleteObject
Delete the sphere.,deleteObject
Delete the object.,deleteObject
Delete the sphere.,deleteObject
Delete the pyramid.,deleteObject
Delete the cube.,deleteObject
Delete the object.,deleteObject
Delete the pyramid.,deleteObject
Delete the object.,deleteObject
Delete the object.,deleteObject
Delete the cube.,deleteObject
Delete the sphere.,deleteObject
Delete the cube.,deleteObject
Delete the sphere.,deleteObject
Delete the object.,deleteObject
Delete the sphere.,deleteObject
Delete the pyramid.,deleteObject
Delete the object.,deleteObject
Delete the pyramid.,deleteObject
Delete the pyramid.,deleteObject
Delete the object.,deleteObject
Delete the object.,deleteObject
Delete the sphere.,deleteObject
Delete the sphere.,deleteObject
Delete the cube.,deleteObject
Delete the object.,deleteObject
Delete the pyramid.,deleteObject
Delete the sphere.,deleteObject
Delete the pyramid.,deleteObject
Delete the sphere.,deleteObject
Delete the object.,deleteObject
Delete the pyramid.,deleteObject
Delete the cube.,deleteObject
Delete the sphere.,deleteObject
Delete the pyramid.,deleteObject
Delete the cube.,deleteObject
Delete the cube.,deleteObject
Delete the object.,deleteObject
Delete the pyramid.,deleteObject
Delete the object.,deleteObject
Delete the cube.,deleteObject
Delete the sphere.,deleteObject
Delete the pyramid.,deleteObject
Delete the pyramid.,deleteObject
Delete the pyramid.,deleteObject
Delete the sphere.,deleteObject
Delete the pyramid.,deleteObject
Change the color of the object to blue.,changeColor
Change the color of the pyramid to red.,changeColor
Change the color of the pyramid to yellow.,changeColor
Change the color of the cube to yellow.,changeColor
Change the color of the pyramid to red.,changeColor
Change the color of the pyramid to green.,changeColor
Change the color of the sphere to blue.,changeColor
Change the color of the object to red.,changeColor
Change the color of the pyramid to yellow.,changeColor
Change the color of the sphere to green.,changeColor
Change the color of the pyramid to yellow.,changeColor
Change the color of the sphere to red.,changeColor
Change the color of the pyramid to red.,changeColor
Change the color of the pyramid to green.,changeColor
Change the color of the object to blue.,changeColor
Change the color of the sphere to red.,changeColor
Change the color of the sphere to yellow.,changeColor
Change the color of the cube to green.,changeColor
Change the color of the pyramid to blue.,changeColor
Change the color of the object to green.,changeColor
Change the color of the object to red.,changeColor
Change the color of the sphere to yellow.,changeColor
Change the color of the cube to green.,changeColor
Change the color of the sphere to green.,changeColor
Change the color of the object to blue.,changeColor
Change the color of the object to blue.,changeColor
Change the color of the sphere to red.,changeColor
Change the color of the sphere to red.,changeColor
Change the color of the sphere to blue.,changeColor
Change the color of the pyramid to blue.,changeColor
Change the color of the cube to blue.,changeColor
Change the color of the sphere to blue.,changeColor
Change the color of the sphere to blue.,changeColor
Change the color of the cube to yellow.,changeColor
Change the color of the pyramid to blue.,changeColor
Change the color of the pyramid to red.,changeColor
Change the color of the object to blue.,changeColor
Change the color of the sphere to red.,changeColor
Change the color of the object to blue.,changeColor
Change the color of the object to red.,changeColor
Change the color of the cube to green.,changeColor
Change the color of the object to yellow.,changeColor
Change the color of the cube to red.,changeColor
Change the color of the cube to yellow.,changeColor
Change the color of the object to yellow.,changeColor
Change the color of the object to red.,changeColor
Change the color of the object to yellow.,changeColor
Change the color of the sphere to red.,changeColor
Change the color of the pyramid to red.,changeColor
Change the color of the sphere to blue.,changeColor
Change the color of the sphere to yellow.,changeColor
Change the color of the sphere to red.,changeColor
Change the color of the object to yellow.,changeColor
Change the color of the cube to yellow.,changeColor
Change the color of the cube to red.,changeColor
Change the color of the sphere to green.,changeColor
Change the color of the cube to blue.,changeColor
Change the color of the sphere to green.,changeColor
Change the color of the pyramid to red.,changeColor
Change the color of the cube to green.,changeColor
Change the color of the cube to yellow.,changeColor
Change the color of the pyramid to yellow.,changeColor
Change the color of the pyramid to green.,changeColor
Change the color of the sphere to blue.,changeColor
Change the color of the pyramid to green.,changeColor
Change the color of the pyramid to red.,changeColor
Change the color of the pyramid to red.,changeColor
Change the color of the sphere to yellow.,changeColor
Change the color of the sphere to red.,changeColor
Change the color of the sphere to yellow.,changeColor
Change the color of the object to blue.,changeColor
Change the color of the cube to yellow.,changeColor
Change the color of the sphere to green.,changeColor
Change the color of the pyramid to yellow.,changeColor
Change the color of the pyramid to yellow.,changeColor
Change the color of the pyramid to yellow.,changeColor
Change the color of the cube to yellow.,changeColor
Change the color of the pyramid to green.,changeColor
Change the color of the cube to green.,changeColor
Change the color of the cube to red.,changeColor
Change the color of the sphere to yellow.,changeColor
Change the color of the cube to red.,changeColor
Change the color of the pyramid to yellow.,changeColor
Change the color of the sphere to blue.,changeColor
Change the color of the pyramid to yellow.,changeColor
Change the color of the pyramid to blue.,changeColor
Change the color of the cube to green.,changeColor
Change the color of the object to blue.,changeColor
Change the color of the cube to blue.,changeColor
Change the color of the sphere to green.,changeColor
Change the color of the cube to green.,changeColor
Change the color of the pyramid to red.,changeColor
Change the color of the sphere to yellow.,changeColor
Change the color of the object to yellow.,changeColor
Change the color of the cube to green.,changeColor
Change the color of the pyramid to yellow.,changeColor
Change the color of the sphere to blue.,changeColor
Change the color of the sphere to red.,changeColor
Change the color of the object to green.,changeColor
Change the color of the object to blue.,changeColor
Set the texture of the sphere to glass.,setTexture
Set the texture of the object to glass.,setTexture
Set the texture of the sphere to wood.,setTexture
Set the texture of the sphere to glass.,setTexture
Set the texture of the cube to metal.,setTexture
Set the texture of the pyramid to wood.,setTexture
Set the texture of the sphere to glass.,setTexture
Set the texture of the cube to glass.,setTexture
Set the texture of the object to metal.,setTexture
Set the texture of the pyramid to glass.,setTexture
Set the texture of the pyramid to metal.,setTexture
Set the texture of the pyramid to glass.,setTexture
Set the texture of the sphere to wood.,setTexture
Set the texture of the pyramid to wood.,setTexture
Set the texture of the sphere to metal.,setTexture
Set the texture of the sphere to glass.,setTexture
Set the texture of the cube to metal.,setTexture
Set the texture of the pyramid to wood.,setTexture
Set the texture of the pyramid to metal.,setTexture
Set the texture of the sphere to wood.,setTexture
Set the texture of the pyramid to glass.,setTexture
Set the texture of the object to wood.,setTexture
Set the texture of the pyramid to metal.,setTexture
Set the texture of the sphere to glass.,setTexture
Set the texture of the object to metal.,setTexture
Set the texture of the object to wood.,setTexture
Set the texture of the pyramid to wood.,setTexture
Set the texture of the pyramid to wood.,setTexture
Set the texture of the cube to wood.,setTexture
Set the texture of the cube to glass.,setTexture
Set the texture of the sphere to wood.,setTexture
Set the texture of the sphere to wood.,setTexture
Set the texture of the cube to wood.,setTexture
Set the texture of the sphere to wood.,setTexture
Set the texture of the object to wood.,setTexture
Set the texture of the object to metal.,setTexture
Set the texture of the cube to glass.,setTexture
Set the texture of the cube to glass.,setTexture
Set the texture of the object to wood.,setTexture
Set the texture of the pyramid to metal.,setTexture
Set the texture of the sphere to metal.,setTexture
Set the texture of the pyramid to glass.,setTexture
Set the texture of the sphere to metal.,setTexture
Set the texture of the cube to wood.,setTexture
Set the texture of the pyramid to glass.,setTexture
Set the texture of the cube to wood.,setTexture
Set the texture of the pyramid to wood.,setTexture
Set the texture of the object to metal.,setTexture
Set the texture of the pyramid to wood.,setTexture
Set the texture of the object to glass.,setTexture
Set the texture of the object to wood.,setTexture
Set the texture of the sphere to wood.,setTexture
Set the texture of the sphere to metal.,setTexture
Set the texture of the pyramid to metal.,setTexture
Set the texture of the cube to wood.,setTexture
Set the texture of the cube to metal.,setTexture
Set the texture of the object to metal.,setTexture
Set the texture of the object to wood.,setTexture
Set the texture of the object to wood.,setTexture
Set the texture of the object to metal.,setTexture
Set the texture of the cube to glass.,setTexture
Set the texture of the object to wood.,setTexture
Set the texture of the sphere to glass.,setTexture
Set the texture of the cube to wood.,setTexture
Set the texture of the pyramid to glass.,setTexture
Set the texture of the pyramid to glass.,setTexture
Set the texture of the sphere to glass.,setTexture
Set the texture of the pyramid to metal.,setTexture
Set the texture of the pyramid to wood.,setTexture
Set the texture of the sphere to wood.,setTexture
Set the texture of the object to metal.,setTexture
Set the texture of the cube to glass.,setTexture
Set the texture of the cube to metal.,setTexture
Set the texture of the sphere to wood.,setTexture
Set the texture of the sphere to wood.,setTexture
Set the texture of the object to wood.,setTexture
Set the texture of the sphere to metal.,setTexture
Set the texture of the pyramid to glass.,setTexture
Set the texture of the sphere to glass.,setTexture
Set the texture of the cube to metal.,setTexture
Set the texture of the pyramid to wood.,setTexture
Set the texture of the cube to glass.,setTexture
Set the texture of the sphere to wood.,setTexture
Set the texture of the object to wood.,setTexture
Set the texture of the pyramid to wood.,setTexture
Set the texture of the object to metal.,setTexture
Set the texture of the pyramid to glass.,setTexture
Set the texture of the sphere to metal.,setTexture
Set the texture of the sphere to metal.,setTexture
Set the texture of the cube to wood.,setTexture
Set the texture of the cube to glass.,setTexture
Set the texture of the sphere to metal.,setTexture
Set the texture of the cube to wood.,setTexture
Set the texture of the cube to metal.,setTexture
Set the texture of the object to metal.,setTexture
Set the texture of the object to metal.,setTexture
Set the texture of the object to wood.,setTexture
Set the texture of the sphere to glass.,setTexture
Set the texture of the pyramid to glass.,setTexture
Set the texture of the pyramid to wood.,setTexture
Set the transparency of the pyramid to 0.38.,setTransparency
Set the transparency of the cube to 0.27.,setTransparency
Set the transparency of the pyramid to 0.34.,setTransparency
Set the transparency of the cube to 0.48.,setTransparency
Set the transparency of the pyramid to 0.11.,setTransparency
Set the transparency of the pyramid to 0.68.,setTransparency
Set the transparency of the object to 0.22.,setTransparency
Set the transparency of the pyramid to 0.05.,setTransparency
Set the transparency of the object to 0.63.,setTransparency
Set the transparency of the pyramid to 0.93.,setTransparency
Set the transparency of the sphere to 0.35.,setTransparency
Set the transparency of the sphere to 0.71.,setTransparency
Set the transparency of the pyramid to 1.0.,setTransparency
Set the transparency of the pyramid to 0.71.,setTransparency
Set the transparency of the sphere to 0.85.,setTransparency
Set the transparency of the pyramid to 0.8.,setTransparency
Set the transparency of the cube to 0.11.,setTransparency
Set the transparency of the object to 0.98.,setTransparency
Set the transparency of the cube to 0.47.,setTransparency
Set the transparency of the pyramid to 0.87.,setTransparency
Set the transparency of the sphere to 0.69.,setTransparency
Set the transparency of the cube to 0.71.,setTransparency
Set the transparency of the cube to 0.86.,setTransparency
Set the transparency of the object to 0.6.,setTransparency
Set the transparency of the cube to 0.41.,setTransparency
Set the transparency of the pyramid to 0.44.,setTransparency
Set the transparency of the pyramid to 0.31.,setTransparency
Set the transparency of the pyramid to 0.81.,setTransparency
Set the transparency of the cube to 0.84.,setTransparency
Set the transparency of the sphere to 0.98.,setTransparency
Set the transparency of the object to 0.54.,setTransparency
Set the transparency of the sphere to 0.86.,setTransparency
Set the transparency of the object to 0.01.,setTransparency
Set the transparency of the pyramid to 0.16.,setTransparency
Set the transparency of the cube to 0.55.,setTransparency
Set the transparency of the cube to 0.59.,setTransparency
Set the transparency of the cube to 0.84.,setTransparency
Set the transparency of the cube to 0.93.,setTransparency
Set the transparency of the pyramid to 0.32.,setTransparency
Set the transparency of the object to 0.16.,setTransparency
Set the transparency of the cube to 0.81.,setTransparency
Set the transparency of the sphere to 0.43.,setTransparency
Set the transparency of the object to 0.11.,setTransparency
Set the transparency of the pyramid to 0.71.,setTransparency
Set the transparency of the object to 0.37.,setTransparency
Set the transparency of the sphere to 0.19.,setTransparency
Set the transparency of the pyramid to 0.42.,setTransparency
Set the transparency of the pyramid to 0.6.,setTransparency
Set the transparency of the object to 0.74.,setTransparency
Set the transparency of the cube to 0.95.,setTransparency
Set the transparency of the pyramid to 0.63.,setTransparency
Set the transparency of the pyramid to 0.12.,setTransparency
Set the transparency of the sphere to 0.55.,setTransparency
Set the transparency of the pyramid to 0.91.,setTransparency
Set the transparency of the cube to 0.31.,setTransparency
Set the transparency of the cube to 0.87.,setTransparency
Set the transparency of the object to 0.34.,setTransparency
Set the transparency of the pyramid to 0.99.,setTransparency
Set the transparency of the cube to 0.05.,setTransparency
Set the transparency of the sphere to 0.03.,setTransparency
Set the transparency of the cube to 0.57.,setTransparency
Set the transparency of the sphere to 0.59.,setTransparency
Set the transparency of the object to 0.27.,setTransparency
Set the transparency of the cube to 0.67.,setTransparency
Set the transparency of the cube to 0.94.,setTransparency
Set the transparency of the cube to 0.12.,setTransparency
Set the transparency of the sphere to 0.32.,setTransparency
Set the transparency of the cube to 0.75.,setTransparency
Set the transparency of the cube to 0.24.,setTransparency
Set the transparency of the pyramid to 0.21.,setTransparency
Set the transparency of the object to 0.54.,setTransparency
Set the transparency of the pyramid to 0.97.,setTransparency
Set the transparency of the pyramid to 0.23.,setTransparency
Set the transparency of the sphere to 0.66.,setTransparency
Set the transparency of the object to 0.39.,setTransparency
Set the transparency of the pyramid to 0.75.,setTransparency
Set the transparency of the object to 0.7.,setTransparency
Set the transparency of the cube to 0.68.,setTransparency
Set the transparency of the pyramid to 0.2.,setTransparency
Set the transparency of the pyramid to 0.62.,setTransparency
Set the transparency of the sphere to 0.52.,setTransparency
Set the transparency of the pyramid to 0.19.,setTransparency
Set the transparency of the cube to 0.85.,setTransparency
Set the transparency of the cube to 0.93.,setTransparency
Set the transparency of the object to 0.67.,setTransparency
Set the transparency of the sphere to 0.08.,setTransparency
Set the transparency of the sphere to 0.79.,setTransparency
Set the transparency of the cube to 0.45.,setTransparency
Set the transparency of the sphere to 0.85.,setTransparency
Set the transparency of the cube to 0.2.,setTransparency
Set the transparency of the object to 0.53.,setTransparency
Set the transparency of the object to 0.44.,setTransparency
Set the transparency of the sphere to 0.84.,setTransparency
Set the transparency of the object to 0.52.,setTransparency
Set the transparency of the sphere to 0.81.,setTransparency
Set the transparency of the cube to 0.9.,setTransparency
Set the transparency of the object to 0.46.,setTransparency
Set the transparency of the sphere to 0.27.,setTransparency
Set the transparency of the object to 0.57.,setTransparency
Set the transparency of the sphere to 0.18.,setTransparency
"Set the lighting to type=directional, intensity=7, color=yellow.",changeLighting
"Set the lighting to type=ambient, intensity=4, color=yellow.",changeLighting
"Set the lighting to type=ambient, intensity=8, color=red.",changeLighting
"Set the lighting to type=ambient, intensity=10, color=blue.",changeLighting
"Set the lighting to type=spot, intensity=2, color=blue.",changeLighting
"Set the lighting to type=ambient, intensity=8, color=green.",changeLighting
"Set the lighting to type=ambient, intensity=1, color=yellow.",changeLighting
"Set the lighting to type=ambient, intensity=10, color=blue.",changeLighting
"Set the lighting to type=directional, intensity=7, color=red.",changeLighting
"Set the lighting to type=directional, intensity=7, color=blue.",changeLighting
"Set the lighting to type=ambient, intensity=10, color=blue.",changeLighting
"Set the lighting to type=spot, intensity=3, color=red.",changeLighting
"Set the lighting to type=ambient, intensity=1, color=red.",changeLighting
"Set the lighting to type=spot, intensity=8, color=yellow.",changeLighting
"Set the lighting to type=directional, intensity=2, color=red.",changeLighting
"Set the lighting to type=directional, intensity=10, color=red.",changeLighting
"Set the lighting to type=spot, intensity=8, color=red.",changeLighting
"Set the lighting to type=ambient, intensity=9, color=green.",changeLighting
"Set the lighting to type=ambient, intensity=1, color=yellow.",changeLighting
"Set the lighting to type=spot, intensity=4, color=blue.",changeLighting
"Set the lighting to type=directional, intensity=3, color=yellow.",changeLighting
"Set the lighting to type=directional, intensity=4, color=blue.",changeLighting
"Set the lighting to type=spot, intensity=9, color=blue.",changeLighting
"Set the lighting to type=spot, intensity=6, color=blue.",changeLighting
"Set the lighting to type=ambient, intensity=5, color=red.",changeLighting
"Set the lighting to type=spot, intensity=2, color=green.",changeLighting
"Set the lighting to type=spot, intensity=5, color=blue.",changeLighting
"Set the lighting to type=ambient, intensity=10, color=blue.",changeLighting
"Set the lighting to type=directional, intensity=1, color=blue.",changeLighting
"Set the lighting to type=ambient, intensity=1, color=blue.",changeLighting
"Set the lighting to type=directional, intensity=10, color=yellow.",changeLighting
"Set the lighting to type=ambient, intensity=3, color=yellow.",changeLighting
"Set the lighting to type=ambient, intensity=7, color=yellow.",changeLighting
"Set the lighting to type=spot, intensity=4, color=red.",changeLighting
"Set the lighting to type=ambient, intensity=10, color=red.",changeLighting
"Set the lighting to type=directional, intensity=6, color=yellow.",changeLighting
"Set the lighting to type=spot, intensity=8, color=green.",changeLighting
"Set the lighting to type=directional, intensity=1, color=blue.",changeLighting
"Set the lighting to type=spot, intensity=9, color=red.",changeLighting
"Set the lighting to type=ambient, intensity=6, color=yellow.",changeLighting
"Set the lighting to type=directional, intensity=8, color=green.",changeLighting
"Set the lighting to type=directional, intensity=8, color=red.",changeLighting
"Set the lighting to type=directional, intensity=1, color=blue.",changeLighting
"Set the lighting to type=ambient, intensity=8, color=yellow.",changeLighting
"Set the lighting to type=spot, intensity=8, color=blue.",changeLighting
"Set the lighting to type=directional, intensity=3, color=blue.",changeLighting
"Set the lighting to type=spot, intensity=3, color=green.",changeLighting
"Set the lighting to type=ambient, intensity=2, color=red.",changeLighting
"Set the lighting to type=ambient, intensity=9, color=yellow.",changeLighting
"Set the lighting to type=directional, intensity=4, color=blue.",changeLighting
"Set the lighting to type=spot, intensity=9, color=yellow.",changeLighting
"Set the lighting to type=ambient, intensity=7, color=blue.",changeLighting
"Set the lighting to type=spot, intensity=4, color=green.",changeLighting
"Set the lighting to type=spot, intensity=8, color=yellow.",changeLighting
"Set the lighting to type=directional, intensity=7, color=red.",changeLighting
"Set the lighting to type=directional, intensity=3, color=yellow.",changeLighting
"Set the lighting to type=spot, intensity=9, color=red.",changeLighting
"Set the lighting to type=directional, intensity=8, color=blue.",changeLighting
"Set the lighting to type=directional, intensity=6, color=red.",changeLighting
"Set the lighting to type=ambient, intensity=1, color=green.",changeLighting
"Set the lighting to type=directional, intensity=9, color=red.",changeLighting
"Set the lighting to type=spot, intensity=10, color=green.",changeLighting
"Set the lighting to type=ambient, intensity=6, color=red.",changeLighting
"Set the lighting to type=directional, intensity=7, color=yellow.",changeLighting
"Set the lighting to type=directional, intensity=1, color=yellow.",changeLighting
"Set the lighting to type=directional, intensity=10, color=green.",changeLighting
"Set the lighting to type=directional, intensity=2, color=red.",changeLighting
"Set the lighting to type=spot, intensity=6, color=yellow.",changeLighting
"Set the lighting to type=directional, intensity=3, color=red.",changeLighting
"Set the lighting to type=directional, intensity=8, color=green.",changeLighting
"Set the lighting to type=ambient, intensity=3, color=blue.",changeLighting
"Set the lighting to type=ambient, intensity=6, color=green.",changeLighting
"Set the lighting to type=spot, intensity=8, color=red.",changeLighting
"Set the lighting to type=spot, intensity=5, color=blue.",changeLighting
"Set the lighting to type=directional, intensity=1, color=red.",changeLighting
"Set the lighting to type=directional, intensity=1, color=green.",changeLighting
"Set the lighting to type=directional, intensity=10, color=green.",changeLighting
"Set the lighting to type=spot, intensity=10, color=blue.",changeLighting
"Set the lighting to type=spot, intensity=7, color=yellow.",changeLighting
"Set the lighting to type=directional, intensity=6, color=green.",changeLighting
"Set the lighting to type=ambient, intensity=1, color=green.",changeLighting
"Set the lighting to type=ambient, intensity=5, color=red.",changeLighting
"Set the lighting to type=ambient, intensity=10, color=green.",changeLighting
"Set the lighting to type=ambient, intensity=9, color=red.",changeLighting
"Set the lighting to type=spot, intensity=1, color=green.",changeLighting
"Set the lighting to type=ambient, intensity=4, color=red.",changeLighting
"Set the lighting to type=directional, intensity=10, color=blue.",changeLighting
"Set the lighting to type=spot, intensity=5, color=green.",changeLighting
"Set the lighting to type=ambient, intensity=4, color=red.",changeLighting
"Set the lighting to type=ambient, intensity=3, color=yellow.",changeLighting
"Set the lighting to type=ambient, intensity=8, color=green.",changeLighting
"Set the lighting to type=spot, intensity=1, color=red.",changeLighting
"Set the lighting to type=ambient, intensity=8, color=green.",changeLighting
"Set the lighting to type=directional, intensity=8, color=red.",changeLighting
"Set the lighting to type=spot, intensity=1, color=blue.",changeLighting
"Set the lighting to type=spot, intensity=7, color=blue.",changeLighting
"Set the lighting to type=ambient, intensity=2, color=yellow.",changeLighting
"Set the lighting to type=ambient, intensity=1, color=green.",changeLighting
"Set the lighting to type=directional, intensity=2, color=red.",changeLighting
"Set the lighting to type=directional, intensity=3, color=blue.",changeLighting
Set the background color to blue or image to sky.jpg.,setBackground
Set the background color to red or image to sky.jpg.,setBackground
Set the background color to red or image to sky.jpg.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to red or image to sky.jpg.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to red or image to sky.jpg.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to blue or image to mountain.png.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to red or image to sky.jpg.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to blue or image to sky.jpg.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to blue or image to sky.jpg.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to red or image to sky.jpg.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to yellow or image to sky.jpg.,setBackground
Set the background color to blue or image to mountain.png.,setBackground
Set the background color to yellow or image to sky.jpg.,setBackground
Set the background color to blue or image to sky.jpg.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to blue or image to mountain.png.,setBackground
Set the background color to yellow or image to sky.jpg.,setBackground
Set the background color to blue or image to mountain.png.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to yellow or image to sky.jpg.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to red or image to sky.jpg.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to blue or image to mountain.png.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to blue or image to mountain.png.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to yellow or image to sky.jpg.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to blue or image to mountain.png.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to red or image to sky.jpg.,setBackground
Set the background color to yellow or image to sky.jpg.,setBackground
Set the background color to red or image to sky.jpg.,setBackground
Set the background color to yellow or image to sky.jpg.,setBackground
Set the background color to blue or image to mountain.png.,setBackground
Set the background color to blue or image to sky.jpg.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to red or image to sky.jpg.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to blue or image to mountain.png.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to blue or image to sky.jpg.,setBackground
Set the background color to red or image to sky.jpg.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to yellow or image to sky.jpg.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to red or image to sky.jpg.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to yellow or image to mountain.png.,setBackground
Set the background color to yellow or image to sky.jpg.,setBackground
Set the background color to green or image to mountain.png.,setBackground
Set the background color to green or image to sky.jpg.,setBackground
Set the background color to blue or image to sky.jpg.,setBackground
Set the background color to red or image to mountain.png.,setBackground
Set the background color to yellow or image to sky.jpg.,setBackground
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group2.,groupObjects
Group [object1] and [object2] into group Group1.,groupObjects
Group [object1] and [object2] into group Group3.,groupObjects
